mnis_id,member,employer,role,nature_of_business,address,row_type,date_display,earnings,hours,rate_display
5164,Steff Aquarone,Norfolk County Councillor,County Councillor,Elected member,"Martinuea Lane, Norwich NR1 2DH",ongoing,17 Jul 2024 – ongoing,21677.8,0.0,"£12,469/yearly"
5165,Peter Swallow,Durham University,Post-doctoral researcher,University,"The Palatine Centre, University, Stockton Rd, Durham DH1 3LE",adhoc,30 Jul 2024,734.71,0.0,
5167,Gregor Poynton,Headland Consultancy,Partner in communications agency,"Agency supporting clients' financial and corporate communications, public affairs and campaigning.","Cannon Green, 27 Bush Lane, London EC4R 0AA",adhoc,26 Jul 2024,2288.46,8.0,
5170,John Grady,Shepherd and Wedderburn LLP,Partner of a law firm and consultant to a law firm.,A law firm,9 Haymarket Square Edinburgh EH3 8FY,adhoc,14 Aug 2024,740.0,1.9,
5170,John Grady,Shepherd and Wedderburn LLP,Partner of a law firm and consultant to a law firm.,A law firm,9 Haymarket Square Edinburgh EH3 8FY,adhoc,31 Jul 2024,9021.0,0.0,
5172,Dan Aldridge,"BCS, the Chartered Institute for IT",Head of Policy and Public Affairs,A Chartered Institute and professional body,3 Newbridge Square Swindon SN1 1BY,adhoc,22 Jul 2024,1046.2,0.0,
5175,Mr Alex Barros-Curtis,The Labour Party,Executive Director of Legal Affairs,Political party,"20 Rushworth Street, London SE1 0SS",adhoc,19 Jul 2024,6652.98,48.0,
5176,Baggy Shanker,Derby City Council,Local Authority Councillor,Local Authority,"Council House, Corporation Street, Derby DE1 2FS",adhoc,25 Oct 2024,344.77,25.0,
5176,Baggy Shanker,Derby City Council,Local Authority Councillor,Local Authority,"Council House, Corporation Street, Derby DE1 2FS",adhoc,25 Sep 2024,1068.79,25.0,
5176,Baggy Shanker,Derby City Council,Local Authority Councillor,Local Authority,"Council House, Corporation Street, Derby DE1 2FS",adhoc,25 Aug 2024,1068.79,25.0,
5176,Baggy Shanker,Rolls-Royce Civil Aerospace,Project Manager,,"Victory Road, Derby DE24 9HX",adhoc,26 Jul 2024,63758.16,0.0,
5176,Baggy Shanker,Derby City Council,Local Authority Councillor,Local Authority,"Council House, Corporation Street, Derby DE1 2FS",adhoc,25 Jul 2024,2431.0,25.0,
5177,Ann Davies,Carmarthenshire County Council,"County Councillor (and until 29 July 2024, Cabinet Member)",,"County Hall, Carmarthen SA31 1JP",adhoc,15 Aug 2024,3172.0,80.0,
5179,Kirsteen Sullivan,West Lothian Council,"Councillor, West Lothian Council",Local government,"Civic Centre, Howden South Rd, Livingston EH54 6FF",adhoc,25 Jul 2024,418.44,30.0,
5180,Nesil Caliskan,London Borough of Enfield,Council Leader,,"Civic Centre Silver Street, London EN1 3XA, United Kingdom",ongoing,17 Jul 2024 – 31 Jul 2024,1533.04,99.9,"£3,333/monthly · 50h/weekly"
5180,Nesil Caliskan,Local Government Association,Leader of the Labour Group (LGA),,"18 Smith Square, Westminster, London SW1P 3HZ",ongoing,17 Jul 2024 – 31 Jul 2024,1532.12,4.6,"£3,331/monthly · 10h/monthly"
5182,Charlotte Cane,East Cambridgeshire District Council,District Councillor,District Council,"The Grange, Nutholt Lane Ely CB7 4EE",ongoing,25 Sep 2024 – ongoing,12069.05,742.5,£650/monthly · 40h/monthly
5183,Frank McNally,Mark Griffin MSP,Parliamentary Aide,,"The Scottish Parliament, The Royal Mile, Edinburgh EH99 1SP",adhoc,31 Jul 2024,655.29,0.0,
5183,Frank McNally,North Lanarkshire Council,Councillor,,"Civic Centre, Windmillhill Street, Motherwell, ML1 1AB",adhoc,23 Jul 2024,1778.75,16.0,
5186,Bradley Thomas,Baxi Heating UK Limited,Employee,Manufacturer of heating and cooling equipment,"Brooks House, Coventry Road, Warwick CV34 4LL",adhoc,31 Jul 2024,4342.08,30.0,
5188,Tracy Gilbert,USDAW,Employee,Trade Union,Voyager Building 2 Furness Quay Salford Quays Manchester M50 3XZ,adhoc,23 Aug 2024,10668.0,40.0,
5188,Tracy Gilbert,USDAW,Employee,Trade Union,Voyager Building 2 Furness Quay Salford Quays Manchester M50 3XZ,adhoc,22 Jul 2024,5601.01,40.0,
5190,Patricia Ferguson,Glasgow City Council,Local Authority Councillor,,"City Chamber, George Square, Glasgow G2 1DU",adhoc,23 Jul 2024,292.4,0.0,
5191,Adam Dance,Somerset Council,Councilor,,"County Hall, The Crescent, Taunton TA1 4DY",ongoing,17 Jul 2024 – ongoing,26947.37,1269.1,"£1,292/monthly · 14h/weekly"
5192,Helena Dollimore,Unilever UK,Employee,,"100 Victoria Embankment, London",adhoc,21 Jul 2024,7588.42,0.0,
5193,Callum Anderson,Ealing Council,Councillor,,"Perceval House, 14-16 Uxbridge Road, London W5 2HL",ongoing,17 Jul 2024 – 31 Jul 2024,498.45,20.0,"£1,084/monthly · 10h/weekly (I received the allowance in July 2024 but declined the al...)"
5194,Steve Yemm,Optibrium Ltd.,CCO,Software Company,"F10-13 Blenheim House, Cambridge Innovation Park, Denny End Road, Waterbeach, Cambridge CB25 9GL",adhoc,25 Jul 2024,2230.77,24.0,
5195,Andrew Cooper,MIS Active Management Systems Limited,Software Development Director,Provider of software and services to the social housing sector,"Charnwood House, Gadbrook Business Centre, Northwich CW9 7UG",adhoc,25 Jul 2024,1301.54,0.0,
5196,Brian Leishman,Perth and Kinross Council,Councillor,Local Government.,"Pullar House, Kinnoull Street, Perth PH1 5GD",ongoing,17 Jul 2024 – ongoing,31247.32,3625.9,"£1,498/monthly · 40h/weekly"
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,10 Apr 2026,250.0,3.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,8 Jan 2026,700.0,3.5,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,14 Oct 2025,630.0,4.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,10 Oct 2025,8220.0,35.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,30 Sep 2025,3750.0,25.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,11 Sep 2025,150.0,1.5,
5197,Dr Neil Shastri-Hurst,Confidential in accordance with footnote 9 of paragraph 8(b) of the Code of Conduct and Guide to the Rules,Legal services rendered as a barrister,Solicitor,Address not published in accordance with footnote 9 ofparagraph 8(b) of the Code of Conduct and Guide to the Rules,adhoc,3 Sep 2025,1700.0,10.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,15 Aug 2025,300.0,2.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,30 Jul 2025,212.27,1.5,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,28 Jul 2025,1603.33,8.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,25 Jul 2025,3762.5,21.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,18 Jul 2025,1500.0,7.5,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,25 Jun 2025,3056.23,23.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,18 Jun 2025,272.48,3.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,5 Jun 2025,1200.0,6.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,22 May 2025,600.0,3.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,1 May 2025,160.0,2.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,30 Apr 2025,2000.0,10.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,25 Apr 2025,4173.75,30.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,22 Apr 2025,6000.0,25.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,27 Mar 2025,1566.67,8.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,25 Mar 2025,900.0,4.5,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,25 Mar 2025,2750.0,25.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,25 Mar 2025,1600.0,8.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,7 Mar 2025,500.0,2.5,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,6 Mar 2025,1000.0,5.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,4 Mar 2025,750.0,5.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,4 Mar 2025,150.0,2.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,4 Mar 2025,875.0,5.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,18 Feb 2025,500.0,2.5,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,28 Jan 2025,700.0,4.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,27 Jan 2025,5100.0,35.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,24 Jan 2025,945.0,7.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,23 Jan 2025,7334.77,65.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,8 Jan 2025,150.0,1.5,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,24 Dec 2024,450.0,4.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,13 Dec 2024,625.0,5.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,9 Dec 2024,300.0,3.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,21 Nov 2024,600.0,3.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,20 Nov 2024,1350.0,5.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,20 Nov 2024,1000.0,5.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,13 Nov 2024,710.0,6.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,13 Nov 2024,150.0,2.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,11 Nov 2024,2632.5,15.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,7 Nov 2024,1466.67,7.3,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,6 Nov 2024,1950.0,5.5,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,5 Nov 2024,80.0,1.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,1 Nov 2024,825.0,5.5,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,29 Oct 2024,4800.0,24.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,24 Oct 2024,710.0,7.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,21 Oct 2024,150.0,1.5,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,16 Oct 2024,200.0,1.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,9 Oct 2024,375.0,3.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,8 Oct 2024,500.0,4.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,4 Oct 2024,250.0,2.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,2 Oct 2024,425.0,3.5,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,1 Oct 2024,500.0,4.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,1 Oct 2024,125.0,1.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,20 Sep 2024,2975.0,17.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,20 Sep 2024,250.0,2.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,22 Aug 2024,150.0,2.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,13 Aug 2024,1179.32,6.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,29 Jul 2024,1352.5,8.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,29 Jul 2024,150.0,3.0,
5197,Dr Neil Shastri-Hurst,No5 Chambers,Barrister,,"103 Colmore Row, Birmingham B3 3AG",adhoc,18 Jul 2024,7575.0,43.3,
5198,Chris Coghlan,British Army,Reservist army officer,,"MOD, London Guards, 27 St John's Hill, Battersea SW11 1TT",adhoc,31 Dec 2025,430.56,25.0,
5198,Chris Coghlan,British Army,Reservist army officer,,"MOD, London Guards, 27 St John's Hill, Battersea SW11 1TT",adhoc,28 Nov 2025,530.82,32.0,
5198,Chris Coghlan,British Army,Reservist army officer,,"MOD, London Guards, 27 St John's Hill, Battersea SW11 1TT",adhoc,31 Oct 2025,403.04,32.0,
5198,Chris Coghlan,Access-The Foundation for Social Investment,Finance Director,UK registered charity,"8-10 New Fetter Lane, London EC4A 1AZ",adhoc,26 Jul 2024,752.53,0.0,
5199,Mr Luke Charters,Remote Technology Services Ltd,"Senior Manager, Fraud and Compliance",Financial Services,"5 New Street Square, London EC4A 3TW",adhoc,25 Jul 2024,1661.51,0.0,
5200,Kenneth Stevenson,North Lanarkshire Council,Local Councillor,,"Civic Centre, Windmillhill Street, Motherwell ML1 1AB",adhoc,20 Aug 2024,584.79,25.0,
5200,Kenneth Stevenson,North Lanarkshire Council,Local Councillor,,"Civic Centre, Windmillhill Street, Motherwell ML1 1AB",ongoing,17 Jul 2024 – ongoing,26220.1,2266.2,"£1,257/monthly · 25h/weekly"
5204,Sarah Sackman,London Borough of Camden Planning Department,Self-employed barrister,,"5 Pancras Square, London N1C 4AG",adhoc,10 Jan 2025,2562.5,13.0,
5204,Sarah Sackman,London Borough of Camden Planning Department,Self-employed barrister,,"5 Pancras Square, London N1C 4AG",adhoc,25 Nov 2024,1437.5,6.0,
5204,Sarah Sackman,St Mary's Catholic Primary School,Self-employment barrister,,"St Mary's Catholic Primary School, Station Road, Chingford London, E4 7BJ",adhoc,25 Sep 2024,2012.5,10.0,
5204,Sarah Sackman,London Borough of Camden Planning Department,Self-employed barrister,,"5 Pancras Square, London N1C 4AG",adhoc,16 Sep 2024,3395.84,14.0,
5204,Sarah Sackman,Ricardo Gama,Self-employed barrister,Solicitors,"Panagram, 27 Goswell Road, London EC61M 7AJ",adhoc,7 Aug 2024,1020.6,15.0,
5204,Sarah Sackman,Coventry University,Self-employed barrister,,"Coventry University, Priory Street Town Centre, Coventry CV1 5FB",adhoc,7 Aug 2024,4000.0,30.0,
5204,Sarah Sackman,Government Legal Department (Secretary of State for Levelling Up Housing and Communities),Self-employed barrister,Government legal work,"102 Petty France, London SW1H 9GL",adhoc,22 Jul 2024,5520.0,45.0,
5206,Elaine Stewart,East Ayrshire council,Local councillor,Local authority,"London Road, Kilmarnock, East Ayrshire KA37BU",ongoing,17 Jul 2024 – 22 Aug 2024,2103.82,128.5,"£1,779/monthly · 25h/weekly (final payment for this role)"
5210,Tom Hayes,Elmore Community Services,Chief Executive Officer (CEO),Mental health and domestic abuse charity,"213 Barns Road, Oxford OX4 3UT",adhoc,24 Jul 2024,2423.6,0.0,
5213,Dr Zubir Ahmed,NHS golden jubilee,NHS surgeon,,Agamemon street Clydebank,ongoing,6 Apr 2026 – ongoing,474.91,6.4,"£2,065/monthly · 28h/monthly (Amount will be used to fund costs associated with continu...)"
5213,Dr Zubir Ahmed,NHS golden jubilee,NHS surgeon,,Agamemon street Clydebank,adhoc,26 Feb 2026,13890.0,196.0,
5213,Dr Zubir Ahmed,NHS golden jubilee,NHS surgeon,,Agamemon street Clydebank,adhoc,30 Aug 2025,19878.0,290.0,
5213,Dr Zubir Ahmed,NHS Fife,Emergency vascular  surgeon,NHS organisation,"Hayfield Road, Kirkcaldy KY2 5AH",adhoc,30 Aug 2025,17920.0,190.0,
5214,Brian Mathew,Wiltshire Council,Unitary Councillor,,"County Hall, Bythesea road, Trowbridge, Wiltshire BA14 8JN",ongoing,17 Jul 2024 – ongoing,27588.89,2719.4,"£1,322/monthly · 30h/weekly"
5215,Naushabah Khan,Medway Council,Councillor,,"Gun Wharf, Dock Road, Chatham ME4 4TR",adhoc,25 Jul 2024,1447.21,80.0,
5217,Lloyd Hatton,Athena Foundation,Policy and Campaigns Manager (Head of),Not-for-profit,"Acre House, 11/15 William Road, London NW1 3ER",ongoing,17 Jul 2024 – 26 Jul 2024,540.2,48.8,"£1,827/monthly · 38h/weekly"
5219,Mike Martin,Hurst and Co,Book Royalties,Book Publishers,"Somerset House, New Wing, Strand, London WC2R 1LA",adhoc,2 Dec 2025,2386.45,0.0,
5219,Mike Martin,Hurst and Co Publishers,Book Royalties,Book publishers,"Somerset House, New Wing, Strand, London WC2R 1LA",adhoc,31 Oct 2024,513.28,0.0,
5220,Tristan Osborne,Endeavour Multi-Academy Trust,Humanities Teacher,Education,"Parsons Lane, Wilmington, Kent DA2 7BB",adhoc,25 Jul 2024,700.0,0.0,
5220,Tristan Osborne,Medway Council,Councillor and Cabinet Member,Local Authority Council,"Gun Wharf, Dock Road, Chatham, Kent ME4 4TR",adhoc,25 Jul 2024,1125.87,80.0,
5222,Tom Rutland,Prospect trade union,Senior Public Affairs Officer,,"100 Rochester Row, London SW1P 1JP",adhoc,23 Jul 2024,1668.51,0.0,
5224,Kate Dearden,Community trade union,"Head of Research, Policy and External Relations",,"465c Caledonian Road, London N7 9GX",adhoc,25 Jul 2024,1475.23,0.0,
5225,Lizzi Collinge,Lancashire County Councillor,County Councillor,,"PO Box 78, County Hall, Fishergate, Preston, Lancashire PR1 8XJ",adhoc,30 Aug 2024,1120.07,30.0,
5225,Lizzi Collinge,Lancashire County Councillor,County Councillor,,"PO Box 78, County Hall, Fishergate, Preston, Lancashire PR1 8XJ",adhoc,31 Jul 2024,1120.07,0.0,
5226,Michelle Welsh,Nottinghamshire County Council,County Councillor,Local Government,"Nottinghamshire County Hall, West Bridgford, Nottinghamshire NG2 7QP",adhoc,25 Oct 2024,447.92,20.0,
5226,Michelle Welsh,Gedling Borough Council,Gedling Borough Councillor,Local Government,"Civic Centre. Arnot Hill Park, Nottingham Road, Arnold, Nottingham NG5 6LU",adhoc,25 Oct 2024,387.71,20.0,
5226,Michelle Welsh,Nottinghamshire County Council,County Councillor,Local Government,"Nottinghamshire County Hall, West Bridgford, Nottinghamshire NG2 7QP",ongoing,17 Jul 2024 – 27 Sep 2024,3254.93,283.9,"£16,512/yearly · 120h/monthly (allowance, paid monthly)"
5226,Michelle Welsh,Gedling Borough Council,Gedling Borough Councillor,Local Government,"Civic Centre. Arnot Hill Park, Nottingham Road, Arnold, Nottingham NG5 6LU",ongoing,17 Jul 2024 – 25 Sep 2024,891.94,249.8,"£4,654/yearly · 25h/weekly (allowance, paid monthly)"
5227,Jas Athwal,London Councils,London Councils Executive Member,Local Government,City of London Corporation,adhoc,19 Jul 2024,400.0,4.0,
5228,Maya Ellis,Lancashire County Council,Local government officer,,"County Hall, Preston PR1 8RL",adhoc,31 Jul 2024,677.86,1.0,
5229,Joe Powell,Open Government Partnership,Deputy CEO,Registered Charity,"1 Horse Guards Avenue, London SW1A 2ER",adhoc,25 Jul 2024,11054.89,32.0,
5231,Mr Adnan Hussain,Bank View Solicitors Limited,"Barrister (employee) and until 3 February 2025, Director",,"Bank View House, 55 Preston New Road, Blackburn",ongoing,17 Jul 2024 – ongoing,83449.69,4172.5,"£4,000/monthly · 200h/monthly"
5231,Mr Adnan Hussain,Clarity Legal Ltd,Consultant,Rental company,"Unit 16A, Fort St, Blackburn BB1 5DP",ongoing,17 Jul 2024 – ongoing,5215.61,90.6,£250/monthly · 1h/weekly
5232,Lorraine Beavers,Lancashire County Council,Elected Councillor,Local Authority,"County Hall, Preston PR1 8RL",ongoing,17 Jul 2024 – 1 Jan 2025,6336.85,110.4,"£13,777/yearly · 20h/monthly (approximate annual allowance, paid monthly. A portion of ...)"
5232,Lorraine Beavers,Wyre Council,Elected Councillor,,"Wyre Council Civic Centre, Breck Road, Poulton-le-Fylde, Lancashire FY6 7PU",ongoing,15 Jul 2024 – 15 Jan 2025,2344.15,119.6,"£4,704/yearly · 20h/monthly (approximate annual allowance, paid monthly. A portion of ...)"
5233,Lee Pitcher,Jacobs UK Ltd,Director of Water and Environment for Europe,Global Engineering Consultancy,"Cottons Centre, Cottons Lane, London SE1 2QG",adhoc,30 Jul 2024,1953.59,0.0,
5234,Laurence Turner,GMB Union,Trade Union Official,,"22 Stephenson Way, London NW1 2HD",adhoc,6 Aug 2024,2772.3,0.0,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",ongoing,1 Dec 2025 – ongoing,1829.91,69.1,£419/monthly · 189.8h/yearly
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Nov 2025,418.78,15.8,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Oct 2025,418.78,15.8,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Sep 2025,837.55,31.6,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Aug 2025,837.55,31.6,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Jul 2025,825.98,31.6,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Jun 2025,825.98,31.6,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 May 2025,825.98,31.6,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Apr 2025,825.98,31.6,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Mar 2025,802.48,31.6,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Feb 2025,797.9,31.6,
5239,Sarah Gibson,Wiltshire Council,Councillor,,"Council House Bourne Hill, Salisbury SP1 3UZ",adhoc,25 Jan 2025,1375.0,5.0,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Jan 2025,797.9,31.6,
5239,Sarah Gibson,Wiltshire Council,Councillor,,"Council House Bourne Hill, Salisbury SP1 3UZ",adhoc,25 Dec 2024,1492.78,5.0,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Nov 2024,797.9,31.6,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Oct 2024,797.9,31.5,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Sep 2024,4064.5,36.5,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Aug 2024,3914.5,36.5,
5239,Sarah Gibson,University of Bath,Lecturer,University,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Jul 2024,2940.1,4.0,
5239,Sarah Gibson,University of Bath,Lecturer (Part-Time),,"The University of Bath, Claverton Down, Bath BA2 7AY",adhoc,25 Jul 2024,3914.5,36.5,
5239,Sarah Gibson,Wiltshire Council,Councillor,,"Council House Bourne Hill, Salisbury SP1 3UZ",ongoing,17 Jul 2024 – ongoing,27588.89,453.2,"£1,322/monthly · 5h/weekly (Amount is approximate.)"
5240,Melanie Ward,Medical Aid for Palestinians,Chief Executive Officer,A charity which works for the health and dignity of Palestinians living under occupation and as refugees.,"33A Islington Street, London N1 1QB",adhoc,25 Jul 2024,1887.0,0.0,
